14.04.2021 15:23:13;*1377;RUB;159.98;5411;159.98
14.04.2021 14:01:41;*1377;RUB;10785.60;5968;10785.60
14.04.2021 10:39:06;*1377;RUB;140.00;5814;140.00
14.04.2021 09:54:21;*1377;RUB;500.00;4111;500.00
14.04.2021 08:25:03;*1377;RUB;26.00;4111;26.00
12.04.2021 20:20:27;*1377;RUB;244.40;5411;244.40
12.04.2021 20:08:26;*1377;RUB;52.00;4111;52.00
12.04.2021 19:02:09;*1377;RUB;2100.00;4111;2100.00
12.04.2021 16:27:48;*1377;RUB;417.00;5814;417.00
12.04.2021 14:50:43;*1377;RUB;156.00;4111;156.00
12.04.2021 09:34:46;*1377;RUB;1951.14;5411;1951.14
10.04.2021 11:26:24;*1377;RUB;55.00;5499;55.00
10.04.2021 11:15:55;*1377;RUB;1450.00;5499;1450.00
10.04.2021 10:56:48;*1377;RUB;1143.32;5411;1143.32
09.04.2021 20:08:09;*1377;RUB;2985.00;5995;2985.00
09.04.2021 19:51:37;*1377;RUB;1999.48;5422;1999.48
09.04.2021 18:19:53;*1377;RUB;40.00;4111;40.00
09.04.2021 17:43:05;*1377;RUB;75.00;5814;75.00
09.04.2021 17:40:39;*1377;RUB;70.00;5411;70.00
09.04.2021 14:31:10;*1377;RUB;240.00;4111;240.00
09.04.2021 13:16:14;*1377;RUB;156.00;4111;156.00
06.04.2021 08:54:16;*1377;RUB;1900.18;5411;1900.18
04.04.2021 16:12:22;*1377;RUB;990.00;5812;990.00
04.04.2021 15:51:20;*1377;RUB;460.00;5813;460.00
03.04.2021 11:41:31;*1377;RUB;90.00;5499;90.00
30.03.2021 16:14:33;*1377;RUB;35.00;5499;35.00
30.03.2021 10:04:24;*1377;RUB;1682.48;5411;1682.48
30.03.2021 09:10:28;*1377;RUB;195.00;5943;195.00
28.03.2021 13:04:19;*1377;RUB;125.00;5499;125.00
28.03.2021 12:53:20;*1377;RUB;576.67;5411;576.67
28.03.2021 12:41:50;*1377;RUB;20.00;5499;20.00
24.03.2021 16:56:58;*1377;RUB;75.00;5499;75.00
23.03.2021 08:51:47;*1377;RUB;2085.19;5411;2085.19
20.03.2021 19:00:34;*1377;RUB;2849.36;5411;2849.36
20.03.2021 12:16:18;*1377;RUB;655.85;5411;655.85
19.03.2021 16:30:54;*1377;RUB;9.00;5995;9.00
19.03.2021 16:08:35;*1377;RUB;75.00;5499;75.00
15.03.2021 11:24:13;*1377;RUB;1060.00;5411;1060.00
15.03.2021 11:21:55;*1377;RUB;539.43;5411;539.43
15.03.2021 10:44:55;*1377;RUB;116.00;5912;116.00
13.03.2021 13:17:26;*1377;RUB;430.83;5411;430.83
10.03.2021 13:20:01;*1377;RUB;1198.14;5499;1198.14
08.03.2021 10:03:18;*1377;RUB;441.55;5411;441.55
08.03.2021 09:39:05;*1377;RUB;300.00;5200;300.00
06.03.2021 17:12:21;*1377;RUB;605.76;5411;605.76
04.03.2021 17:22:12;*1377;RUB;1586.95;5411;1586.95
03.03.2021 18:07:48;*1377;RUB;75.00;5499;75.00
03.03.2021 10:17:58;*1377;RUB;476.83;5499;476.83
03.03.2021 10:04:21;*1377;RUB;1069.00;5411;1069.00
03.03.2021 10:00:12;*1377;RUB;1457.00;5411;1457.00
03.03.2021 09:02:13;*1377;RUB;150.00;5999;150.00
27.02.2021 16:14:43;*1377;RUB;355.80;5411;355.80
18.02.2021 10:12:48;*1377;RUB;2034.74;5411;2034.74
15.02.2021 19:02:11;*1377;RUB;40.00;5814;40.00
15.02.2021 10:36:48;*1377;RUB;50.00;5812;50.00
15.02.2021 10:32:38;*1377;RUB;345.53;5411;345.53
15.02.2021 10:30:23;*1377;RUB;815.42;5411;815.42
14.02.2021 14:08:32;*1377;RUB;1939.49;5411;1939.49
12.02.2021 10:02:20;*1377;RUB;732.50;5411;732.50
11.02.2021 23:00:45;*1377;RUB;52.00;4111;52.00
11.02.2021 07:42:28;*1377;RUB;26.00;4111;26.00
10.02.2021 12:38:03;*1377;RUB;60.00;5814;60.00
10.02.2021 12:34:43;*1377;RUB;299.39;5912;299.39
10.02.2021 09:23:18;*1377;RUB;210.00;4111;210.00
10.02.2021 09:16:16;*1377;RUB;350.00;4812;350.00
10.02.2021 08:45:13;*1377;RUB;218.00;5814;218.00
10.02.2021 08:32:37;*1377;RUB;80.00;5814;80.00
10.02.2021 08:31:15;*1377;RUB;52.00;4111;52.00
10.02.2021 08:20:13;*1377;RUB;26.00;4111;26.00
09.02.2021 10:05:32;*1377;RUB;171.70;5411;171.70
08.02.2021 09:57:50;*1377;RUB;135.80;5411;135.80
08.02.2021 08:37:34;*1377;RUB;26.00;4111;26.00
05.02.2021 08:58:58;*1377;RUB;26.00;4111;26.00
04.02.2021 07:52:45;*1377;RUB;26.00;4111;26.00
03.02.2021 07:50:59;*1377;RUB;26.00;4111;26.00
02.02.2021 08:50:14;*1377;RUB;52.00;4111;52.00
02.02.2021 08:37:13;*1377;RUB;26.00;4111;26.00
01.02.2021 10:26:25;*1377;RUB;52.00;4111;52.00
30.01.2021 22:37:23;*1377;RUB;79.90;5411;79.90
29.01.2021 16:25:18;*1377;RUB;500.00;4111;500.00
